asset_id,month_index,thickness_mm,pressure_bar,flow_m3h,temperature_C,vibration_mm_s,sensor_glitch_flag
AST-0072,30,13.075,58.92,783.64,20.05,1.29,False
AST-0072,31,13.041,54.94,756.92,22.49,1.296,False
AST-0072,32,13.004,54.23,753.7,24.05,1.147,False
AST-0072,33,12.97,54.14,756.86,28.78,1.185,False
AST-0072,34,12.933,58.11,769.12,28.14,1.424,False
AST-0072,35,12.892,57.41,788.9,29.04,1.481,False
AST-0073,0,10.843,79.75,661.06,53.99,2.839,False
AST-0073,1,10.809,80.5,664.84,51.64,2.948,False
AST-0073,2,10.77,84.55,666.31,49.59,2.958,False
AST-0073,3,10.706,81.03,653.39,46.45,2.907,False
AST-0073,4,10.672,84.04,630.35,45.72,2.956,False
AST-0073,5,10.624,80.93,621.27,42.75,2.956,False
AST-0073,6,10.58,79.07,622.72,43.94,2.836,False
AST-0073,7,10.532,78.26,639.17,44.91,2.89,False
AST-0073,8,10.488,74.21,99.35,48.59,2.817,True
AST-0073,9,10.45,74.66,634.81,52.66,2.937,False
AST-0073,10,10.405,76.77,629.5,53.25,2.967,False
AST-0073,11,10.379,75.14,643.97,53.64,2.898,False
AST-0073,12,10.332,80.36,660.28,54.18,2.891,False
AST-0073,13,10.295,80.28,640.92,51.17,2.979,False
AST-0073,14,10.247,82.46,673.72,48.23,2.875,False
AST-0073,15,10.205,81.66,657.78,46.3,2.882,False
AST-0073,16,10.159,82.57,657.57,44.45,2.908,False
AST-0073,17,10.107,81.38,616.67,43.03,2.871,False
AST-0073,18,10.07,82.07,608.91,43.11,2.936,False
AST-0073,19,10.054,75.56,618.84,47.28,3.018,False
AST-0073,20,10.014,75.81,630.02,49.87,2.986,False
AST-0073,21,9.98,76.67,644.46,50.5,2.833,False
AST-0073,22,9.941,74.33,642.83,53.4,3.016,False
AST-0073,23,9.891,167.17,655.82,52.79,10.433,True
AST-0073,24,9.853,76.82,656.05,53.84,2.941,False
AST-0073,25,9.796,79.49,657.2,53.26,2.825,False
AST-0073,26,9.741,84.08,665.83,49.97,2.871,False
AST-0073,27,9.711,80.95,656.14,46.24,2.934,False
AST-0073,28,9.651,82.91,636.21,45.42,2.882,False
AST-0073,29,9.609,81.76,614.48,41.59,2.848,False
AST-0073,30,9.578,80.76,618.21,44.03,2.921,False
AST-0073,31,9.53,78.74,634.45,45.29,2.977,False
AST-0073,32,9.479,76.83,619.31,47.48,2.883,False
AST-0073,33,9.433,76.32,634.96,51.38,2.87,False
AST-0073,34,9.393,75.9,631.71,54.59,2.847,False
AST-0073,35,9.348,79.64,659.31,54.41,3.007,False
AST-0074,0,6.388,84.91,501.21,55.15,1.782,False
AST-0074,1,6.331,87.16,486.8,51.71,1.633,False
AST-0074,2,6.29,87.07,468.54,49.35,1.598,False
AST-0074,3,6.258,87.61,486.45,46.27,1.691,False
AST-0074,4,6.226,88.01,452.57,44.78,1.675,False
AST-0074,5,6.206,84.39,450.0,44.93,1.644,False
AST-0074,6,6.187,84.15,440.2,44.91,1.683,False
AST-0074,7,6.146,84.65,432.77,45.54,1.65,False
AST-0074,8,6.13,82.77,453.13,49.63,1.599,False
AST-0074,9,6.098,82.61,454.7,51.2,1.576,False
AST-0074,10,6.072,82.36,480.68,51.2,1.619,False
AST-0074,11,5.939,85.24,475.41,53.38,1.699,False
AST-0074,12,5.835,84.88,470.59,52.24,1.733,False
AST-0074,13,5.714,87.66,481.1,51.72,1.72,False
AST-0074,14,5.575,89.83,480.29,48.6,1.733,False
AST-0074,15,5.463,86.43,477.65,46.4,1.85,False
AST-0074,16,5.33,88.68,449.0,44.36,1.88,False
AST-0074,17,5.194,86.54,467.23,44.3,1.801,False
AST-0074,18,5.054,84.51,451.33,44.93,1.982,False
AST-0074,19,4.926,83.14,449.25,46.23,2.021,False
AST-0074,20,4.788,82.44,444.35,48.05,2.02,False
AST-0074,21,4.647,81.84,443.49,51.43,1.952,False
AST-0074,22,4.515,79.98,477.39,54.23,2.019,False
AST-0074,23,4.382,83.27,465.29,53.61,2.199,False
AST-0074,24,4.251,84.28,498.9,53.62,2.165,False
AST-0074,25,4.101,85.85,493.45,50.65,1.832,False
AST-0074,26,3.978,86.16,459.38,47.83,1.98,False
AST-0074,27,3.855,87.64,474.19,46.11,1.825,False
AST-0074,28,3.715,84.83,449.54,43.84,2.216,False
AST-0074,29,3.59,85.37,60.79,43.86,2.16,True
AST-0074,30,3.461,85.31,444.5,42.61,1.871,False
AST-0074,31,3.343,82.05,444.82,45.09,2.063,False
AST-0074,32,3.215,80.35,453.66,48.59,1.817,False
AST-0074,33,3.084,80.41,458.74,51.32,2.137,False
AST-0074,34,2.956,83.56,448.53,52.25,2.004,False
AST-0074,35,2.834,81.98,476.41,52.61,2.251,False
AST-0075,0,10.915,53.3,596.72,63.06,0.661,False
AST-0075,1,10.898,55.77,608.61,59.46,0.574,False
AST-0075,2,10.882,55.24,597.86,57.55,0.6,False
AST-0075,3,10.859,57.71,597.36,55.89,0.519,False
AST-0075,4,10.851,56.96,592.19,54.52,0.684,False
AST-0075,5,10.842,57.05,577.54,53.05,0.713,False
AST-0075,6,10.829,52.96,581.49,53.93,0.622,False
AST-0075,7,10.804,53.32,573.91,55.83,0.648,False
AST-0075,8,10.771,49.54,570.37,56.47,0.615,False
AST-0075,9,10.754,51.5,564.68,60.32,0.69,False
AST-0075,10,10.747,52.68,584.88,62.5,0.672,False
AST-0075,11,10.737,51.53,590.74,64.59,0.535,False
AST-0075,12,10.736,56.09,595.74,62.49,0.54,False
AST-0075,13,10.711,100.59,603.95,59.61,1.724,True
AST-0075,14,10.701,57.68,601.73,59.89,0.722,False
AST-0075,15,10.678,58.95,586.15,55.62,0.591,False
AST-0075,16,10.666,56.29,594.38,52.3,0.572,False
AST-0075,17,10.646,53.9,581.48,54.62,0.618,False
AST-0075,18,10.621,56.58,559.36,53.77,0.675,False
AST-0075,19,10.624,53.16,555.29,54.11,0.534,False
AST-0075,20,10.616,51.89,573.07,57.96,0.635,False
AST-0075,21,10.6,49.85,565.75,60.25,0.614,False
AST-0075,22,10.573,51.91,576.0,60.17,0.582,False
AST-0075,23,10.565,52.85,595.07,65.11,0.645,False
AST-0075,24,10.543,55.62,598.29,61.75,0.598,False
AST-0075,25,10.534,53.99,609.2,60.16,0.544,False
AST-0075,26,10.521,55.1,600.54,59.34,0.649,False
AST-0075,27,10.518,56.13,602.41,57.08,0.638,False
AST-0075,28,10.486,55.86,600.86,53.94,0.671,False
AST-0075,29,10.49,54.04,563.67,51.51,0.664,False
AST-0075,30,10.477,55.27,583.07,53.93,0.619,False
AST-0075,31,10.456,53.8,569.69,55.8,0.618,False
AST-0075,32,10.432,49.47,573.47,58.56,0.563,False
AST-0075,33,10.395,50.87,562.04,61.15,0.582,False
AST-0075,34,10.375,50.02,587.32,61.54,0.656,False
AST-0075,35,10.385,53.06,591.33,64.67,0.64,False
AST-0076,0,6.306,68.97,627.15,30.05,1.316,False
AST-0076,1,6.288,72.29,633.39,26.99,1.225,False
AST-0076,2,6.27,69.45,650.5,26.96,1.287,False
AST-0076,3,6.263,72.65,642.44,25.39,1.303,False
AST-0076,4,6.26,71.77,613.94,23.53,1.324,False
AST-0076,5,6.24,71.07,622.4,19.67,1.157,False
AST-0076,6,6.245,69.43,611.66,23.02,1.236,False
AST-0076,7,6.218,65.93,611.74,23.7,1.237,False
AST-0076,8,6.199,67.77,601.19,26.08,1.236,False
AST-0076,9,6.177,64.85,619.76,29.0,1.229,False
AST-0076,10,6.164,64.19,615.65,30.35,1.293,False
AST-0076,11,6.135,66.22,627.97,32.95,1.171,False
AST-0076,12,6.125,68.9,635.05,31.48,1.28,False
AST-0076,13,6.111,70.7,649.94,31.66,1.303,False
AST-0076,14,6.092,72.07,635.14,27.27,1.154,False
AST-0076,15,6.076,72.03,648.03,22.98,1.281,False
AST-0076,16,6.054,69.37,637.01,22.04,1.241,False
AST-0076,17,6.037,68.91,615.04,20.75,1.301,False
AST-0076,18,6.001,68.88,597.7,20.31,1.377,False
AST-0076,19,5.987,70.24,616.15,22.08,1.23,False
AST-0076,20,5.978,66.45,611.91,24.48,1.282,False
AST-0076,21,5.953,66.08,605.08,29.24,1.209,False
AST-0076,22,5.933,68.29,615.79,29.9,1.205,False
AST-0076,23,5.917,66.4,624.07,31.84,1.212,False
AST-0076,24,5.887,68.95,648.95,30.51,1.267,False
AST-0076,25,5.853,72.66,654.07,28.59,1.218,False
AST-0076,26,5.819,73.54,640.47,27.53,1.305,False
AST-0076,27,5.797,72.34,625.49,23.56,1.232,False
AST-0076,28,5.775,71.73,631.13,23.51,1.334,False
AST-0076,29,5.762,68.55,622.7,22.73,1.345,False
AST-0076,30,5.762,69.74,611.29,23.03,1.339,False
AST-0076,31,5.747,66.15,607.93,22.64,1.341,False
AST-0076,32,5.721,67.08,602.72,24.93,1.164,False
AST-0076,33,5.706,67.86,603.93,28.86,1.203,False
AST-0076,34,5.708,69.74,620.21,27.61,1.232,False
AST-0076,35,5.694,67.15,625.11,30.49,1.209,False
AST-0077,0,13.046,89.53,224.28,25.67,2.698,False
AST-0077,1,13.012,90.37,246.38,24.04,2.781,False
AST-0077,2,12.986,90.7,220.4,21.73,2.69,False
AST-0077,3,12.955,92.24,228.84,17.67,2.733,False
AST-0077,4,12.92,93.25,209.74,16.49,2.772,False
AST-0077,5,12.89,90.11,181.85,14.52,2.703,False
AST-0077,6,12.863,90.9,196.73,15.4,2.712,False
AST-0077,7,12.846,88.39,190.46,17.22,2.674,False
AST-0077,8,12.809,86.87,192.44,18.82,2.769,False
AST-0077,9,12.779,82.77,199.25,22.68,2.717,False
AST-0077,10,12.758,87.52,200.96,24.23,2.692,False
AST-0077,11,12.727,89.3,219.45,27.2,2.596,False
AST-0077,12,12.683,89.87,234.79,25.23,2.672,False
AST-0077,13,12.66,91.52,233.82,25.61,2.688,False
AST-0077,14,12.621,89.95,221.82,21.47,2.704,False
AST-0077,15,12.606,89.96,226.67,19.83,2.622,False
AST-0077,16,12.574,90.8,190.76,15.58,2.653,False
AST-0077,17,12.552,89.18,201.95,14.45,2.708,False
AST-0077,18,12.537,89.75,210.32,18.38,2.631,False
AST-0077,19,12.509,89.44,168.02,17.92,2.658,False
AST-0077,20,12.5,85.74,192.46,21.26,2.7,False
AST-0077,21,12.477,85.13,197.0,23.5,2.734,False
AST-0077,22,12.463,87.09,213.48,26.03,2.649,False
AST-0077,23,12.433,87.07,214.32,26.96,2.614,False
AST-0077,24,12.416,90.49,225.38,25.54,2.67,False
AST-0077,25,12.396,89.83,247.75,23.65,2.649,False
AST-0077,26,12.355,90.96,248.03,21.6,2.69,False
AST-0077,27,12.31,88.9,222.59,18.38,2.672,False
AST-0077,28,12.29,92.07,210.35,15.34,2.702,False
AST-0077,29,12.272,93.49,213.83,16.59,2.724,False
AST-0077,30,12.238,91.54,200.89,15.61,2.681,False
AST-0077,31,12.207,87.57,184.0,19.41,2.629,False
AST-0077,32,12.197,85.17,204.34,21.54,2.679,False
AST-0077,33,12.174,84.4,221.02,24.18,2.7,False
AST-0077,34,12.154,85.55,209.67,25.11,2.666,False
AST-0077,35,12.109,88.04,223.38,25.28,2.605,False
AST-0078,0,11.658,64.45,691.6,23.08,2.61,False
AST-0078,1,11.648,61.94,693.17,19.54,2.615,False
AST-0078,2,11.624,66.77,671.89,16.71,2.731,False
AST-0078,3,11.611,64.79,681.11,13.42,2.546,False
AST-0078,4,11.606,63.47,697.41,13.11,2.599,False
AST-0078,5,11.588,62.53,674.17,12.9,2.521,False
AST-0078,6,11.578,61.42,659.14,13.52,2.611,False
AST-0078,7,11.566,57.02,658.68,15.03,2.536,False
AST-0078,8,11.548,60.9,658.21,17.28,2.632,False
AST-0078,9,11.532,57.81,671.17,17.91,2.626,False
AST-0078,10,11.51,57.98,670.83,21.57,2.607,False
AST-0078,11,11.492,57.48,673.37,20.85,2.626,False
AST-0078,12,11.476,63.95,684.55,22.59,2.588,False
AST-0078,13,11.451,66.37,686.54,21.17,2.601,False
AST-0078,14,11.437,63.84,652.8,19.44,2.55,False
AST-0078,15,11.428,63.57,684.08,15.31,2.549,False
AST-0078,16,11.416,65.73,658.41,12.55,2.621,False
AST-0078,17,11.413,62.36,660.69,12.36,2.575,False
AST-0078,18,11.394,63.73,634.94,11.33,2.635,False
AST-0078,19,11.404,61.47,667.28,13.68,2.664,False
AST-0078,20,11.389,58.07,663.11,17.8,2.671,False
AST-0078,21,11.377,63.41,673.58,20.06,2.535,False
AST-0078,22,11.38,57.75,683.7,22.0,2.554,False
AST-0078,23,11.371,61.45,671.26,22.76,2.6,False
AST-0078,24,11.343,61.3,677.78,22.83,2.588,False
AST-0078,25,11.343,64.46,712.58,19.07,2.603,False
AST-0078,26,11.305,66.2,691.47,16.68,2.536,False
AST-0078,27,11.307,62.75,681.77,15.49,2.604,False
AST-0078,28,11.286,63.05,678.09,13.57,2.615,False
AST-0078,29,11.278,62.25,644.82,10.44,2.576,False
AST-0078,30,11.278,60.44,669.28,13.76,2.522,False
AST-0078,31,11.262,59.31,642.81,14.2,2.64,False
AST-0078,32,11.257,59.84,653.04,15.96,2.57,False
AST-0078,33,11.234,61.07,655.96,18.87,2.638,False
AST-0078,34,11.234,58.92,669.34,20.74,2.604,False
AST-0078,35,11.227,60.09,665.16,20.36,2.631,False
AST-0079,0,7.377,52.11,800.22,57.85,2.853,False
AST-0079,1,7.359,50.75,791.7,55.7,2.961,False
AST-0079,2,7.345,50.66,776.59,54.51,2.927,False
AST-0079,3,7.334,51.16,806.46,51.56,2.96,False
AST-0079,4,7.334,53.08,784.89,50.4,2.814,False
AST-0079,5,7.329,51.79,775.36,49.36,2.922,False
AST-0079,6,7.314,51.31,759.83,49.91,2.959,False
AST-0079,7,7.29,49.27,755.81,51.0,3.012,False
AST-0079,8,7.261,46.21,42.48,54.29,2.911,True
AST-0079,9,7.258,46.16,784.75,55.71,3.021,False
AST-0079,10,7.231,45.04,775.44,58.5,3.054,False
AST-0079,11,7.241,45.82,782.48,57.91,2.797,False
AST-0079,12,7.223,47.81,780.87,58.53,3.0,False
AST-0079,13,7.192,50.19,785.27,55.72,2.972,False
AST-0079,14,7.182,52.09,792.73,56.41,3.002,False
AST-0079,15,7.157,52.76,780.85,50.7,3.009,False
AST-0079,16,7.154,51.58,768.58,48.36,2.965,False
AST-0079,17,7.124,51.52,767.53,49.56,2.987,False
AST-0079,18,7.115,47.69,771.19,50.48,2.928,False
AST-0079,19,7.101,46.87,748.67,52.46,2.981,False
AST-0079,20,7.081,44.46,757.32,54.54,3.056,False
AST-0079,21,7.078,45.69,774.3,56.39,3.016,False
AST-0079,22,7.066,42.71,771.64,55.86,3.049,False
AST-0079,23,7.047,44.83,786.94,60.78,3.006,False
AST-0079,24,7.034,47.29,790.13,56.57,3.096,False
AST-0079,25,7.007,49.41,778.56,58.27,2.926,False
AST-0079,26,6.985,51.31,783.94,54.27,2.935,False
AST-0079,27,6.961,51.57,779.13,53.97,2.917,False
AST-0079,28,6.944,50.81,785.93,50.52,2.984,False
AST-0079,29,6.921,53.26,767.37,48.29,2.992,False
AST-0079,30,6.904,50.24,763.2,49.7,3.015,False
AST-0079,31,6.872,47.77,750.87,48.74,3.031,False
AST-0079,32,6.852,81.06,765.89,53.22,7.715,True
AST-0079,33,6.842,44.57,772.06,55.03,3.027,False
AST-0079,34,6.84,48.05,776.17,58.42,3.033,False
AST-0079,35,6.82,48.03,786.89,58.58,2.903,False
AST-0080,0,6.729,71.93,337.32,45.6,1.223,False
AST-0080,1,6.727,77.25,354.53,45.9,1.146,False
AST-0080,2,6.722,78.53,318.72,40.8,1.119,False
AST-0080,3,6.715,75.93,327.73,39.09,1.164,False
AST-0080,4,6.714,76.22,326.69,38.8,1.141,False
AST-0080,5,6.71,75.63,291.12,36.92,1.172,False
AST-0080,6,6.705,76.88,291.34,36.67,1.068,False
AST-0080,7,6.714,76.58,294.73,39.01,1.22,False
AST-0080,8,6.711,75.47,291.1,43.98,1.173,False
AST-0080,9,6.694,72.07,294.63,43.97,1.084,False
AST-0080,10,6.69,75.0,315.3,48.44,1.026,False
AST-0080,11,6.689,75.8,318.39,45.51,1.122,False
AST-0080,12,6.699,78.06,323.63,46.72,1.129,False
AST-0080,13,6.703,76.1,333.66,46.32,1.181,False
AST-0080,14,6.689,78.38,321.84,42.65,1.162,False
AST-0080,15,6.681,76.77,341.05,37.99,1.163,False
AST-0080,16,6.67,76.6,322.95,37.82,1.074,False
AST-0080,17,6.665,74.17,319.15,38.07,1.225,False
AST-0080,18,6.664,73.76,266.71,37.05,1.222,False
AST-0080,19,6.662,72.73,294.09,40.39,1.057,False
AST-0080,20,6.643,73.57,289.95,43.24,1.066,False
AST-0080,21,6.64,72.97,275.64,43.82,1.171,False
AST-0080,22,6.623,74.3,299.78,46.9,1.084,False
AST-0080,23,6.613,72.31,327.35,46.47,1.105,False
AST-0080,24,6.617,73.73,337.55,46.66,1.061,False
AST-0080,25,6.617,74.46,305.22,45.8,1.091,False
AST-0080,26,6.606,78.87,320.22,43.38,1.237,False
AST-0080,27,6.59,78.54,316.68,39.86,1.156,False
AST-0080,28,6.594,75.52,313.61,38.01,1.101,False
AST-0080,29,6.6,75.53,308.95,37.95,1.094,False
AST-0080,30,6.604,74.77,294.92,38.01,1.15,False
AST-0080,31,6.611,74.15,295.85,39.79,1.098,False
AST-0080,32,6.62,71.82,289.79,40.27,1.119,False
AST-0080,33,6.634,71.47,282.02,46.12,1.144,False
AST-0080,34,6.628,73.37,319.15,44.51,1.199,False
AST-0080,35,6.624,73.39,288.46,45.73,1.16,False
AST-0081,0,7.465,73.87,734.04,56.54,1.093,False
AST-0081,1,7.459,73.29,747.81,56.35,1.117,False
AST-0081,2,7.465,72.61,737.51,53.7,1.185,False
AST-0081,3,7.469,72.4,756.08,52.92,1.144,False
AST-0081,4,7.457,73.77,729.37,48.82,1.096,False
AST-0081,5,7.459,74.14,727.82,48.2,1.132,False
AST-0081,6,7.427,71.9,719.69,48.96,1.093,False
AST-0081,7,7.411,67.85,712.73,51.41,1.01,False
AST-0081,8,7.381,66.61,714.02,51.07,1.026,False
AST-0081,9,7.367,68.4,733.19,55.63,1.096,False
AST-0081,10,7.362,69.06,734.75,57.8,1.142,False
AST-0081,11,7.352,71.14,730.07,58.37,1.09,False
AST-0081,12,7.353,70.11,726.4,58.61,1.177,False
AST-0081,13,7.335,73.35,755.14,56.98,1.148,False
AST-0081,14,7.328,73.3,742.59,52.37,1.053,False
AST-0081,15,7.31,73.61,766.62,50.46,1.137,False
AST-0081,16,7.29,74.17,739.82,49.44,1.198,False
AST-0081,17,7.289,72.58,703.52,50.01,1.126,False
AST-0081,18,7.281,67.81,737.71,49.05,1.064,False
AST-0081,19,7.252,68.79,707.2,50.81,1.059,False
AST-0081,20,7.225,67.8,702.02,52.54,1.168,False
AST-0081,21,7.213,71.29,737.67,56.12,1.18,False
AST-0081,22,7.205,69.38,745.11,56.28,1.143,False
AST-0081,23,7.195,69.12,739.66,58.76,1.17,False
AST-0081,24,7.187,69.33,740.27,58.27,1.079,False
AST-0081,25,7.174,73.81,741.76,55.53,1.171,False
AST-0081,26,7.167,74.24,752.56,52.68,1.184,False
AST-0081,27,7.14,71.59,742.15,51.2,1.016,False
AST-0081,28,7.15,72.75,740.16,48.86,1.069,False
AST-0081,29,7.144,71.49,731.75,47.32,1.091,False
AST-0081,30,7.147,73.26,709.17,49.79,1.158,False
AST-0081,31,7.142,69.03,715.32,49.58,1.054,False
AST-0081,32,7.141,68.53,708.37,52.84,1.186,False
AST-0081,33,7.135,67.19,712.33,54.88,1.089,False
AST-0081,34,7.119,67.48,737.04,55.95,1.183,False
AST-0081,35,7.087,70.61,741.71,59.73,1.083,False
AST-0082,0,13.816,72.61,645.87,22.6,1.095,False
AST-0082,1,13.79,72.9,673.41,20.3,1.074,False
AST-0082,2,13.759,72.63,641.45,17.56,1.062,False
AST-0082,3,13.715,75.19,643.6,14.17,1.086,False
AST-0082,4,13.708,74.16,627.06,12.89,1.027,False
AST-0082,5,13.691,71.92,619.73,11.4,1.002,False
AST-0082,6,13.663,71.83,631.19,14.73,1.06,False
AST-0082,7,13.633,70.73,616.6,14.46,0.976,False
AST-0082,8,13.612,71.11,627.45,16.29,1.089,False
AST-0082,9,13.57,66.52,630.22,19.9,1.083,False
AST-0082,10,13.57,68.44,632.94,19.41,1.029,False
AST-0082,11,13.541,69.66,664.85,22.11,1.048,False
AST-0082,12,13.535,71.23,660.44,22.54,1.012,False
AST-0082,13,13.506,73.66,664.48,20.01,0.942,False
AST-0082,14,13.484,76.22,654.13,17.81,1.047,False
AST-0082,15,13.469,74.39,637.67,15.08,1.124,False
AST-0082,16,13.444,76.46,628.77,15.8,1.004,False
AST-0082,17,13.401,70.4,641.57,12.13,0.998,False
AST-0082,18,13.389,72.29,609.83,13.02,1.093,False
AST-0082,19,13.371,70.84,602.03,13.65,1.005,False
AST-0082,20,13.345,69.74,618.02,16.13,1.101,False
AST-0082,21,13.318,68.36,630.9,18.86,1.079,False
AST-0082,22,13.286,69.17,630.78,24.28,0.977,False
AST-0082,23,13.261,69.94,647.09,21.86,1.048,False
AST-0082,24,13.212,73.14,658.06,22.51,1.119,False
AST-0082,25,13.192,70.17,661.64,21.13,0.977,False
AST-0082,26,13.177,73.62,655.04,19.45,0.984,False
AST-0082,27,13.147,75.39,652.93,16.07,0.999,False
AST-0082,28,13.126,73.76,650.49,12.68,1.043,False
AST-0082,29,13.079,76.5,625.8,12.93,1.027,False
AST-0082,30,13.055,71.47,604.04,13.1,1.024,False
AST-0082,31,13.034,69.49,624.84,15.02,1.096,False
AST-0082,32,13.014,69.86,598.49,19.02,1.04,False
AST-0082,33,13.0,66.86,628.92,19.83,1.044,False
AST-0082,34,12.985,66.71,637.96,20.18,0.958,False
AST-0082,35,12.958,73.01,655.04,23.8,1.059,False
AST-0083,0,9.654,75.33,805.55,34.04,2.829,False
AST-0083,1,9.632,78.22,806.37,31.07,2.74,False
AST-0083,2,9.633,80.36,804.17,30.56,2.705,False
AST-0083,3,9.626,78.9,789.38,27.87,2.824,False
AST-0083,4,9.631,77.79,789.56,23.56,2.782,False
AST-0083,5,9.619,168.55,761.3,22.71,7.317,True
AST-0083,6,9.576,76.09,768.15,23.57,2.844,False
AST-0083,7,9.578,74.97,775.83,27.37,2.722,False
AST-0083,8,9.552,74.1,766.15,29.57,2.726,False
AST-0083,9,9.547,75.75,781.48,31.81,2.786,False
AST-0083,10,9.518,75.22,790.26,34.78,2.79,False
AST-0083,11,9.494,73.65,803.45,32.35,2.742,False
AST-0083,12,9.462,76.96,793.11,35.49,2.913,False
AST-0083,13,9.429,80.62,790.97,31.95,2.844,False
AST-0083,14,9.413,77.08,780.0,29.86,2.924,False
AST-0083,15,9.377,79.35,790.32,26.18,3.002,False
AST-0083,16,9.342,76.99,789.33,24.01,3.035,False
AST-0083,17,9.308,76.13,763.96,26.3,3.084,False
AST-0083,18,9.279,76.42,781.99,23.24,2.964,False
AST-0083,19,9.265,70.78,763.35,25.88,3.024,False
AST-0083,20,9.236,75.82,773.53,30.21,3.08,False
AST-0083,21,9.194,69.73,777.32,31.98,3.135,False
AST-0083,22,9.168,70.38,772.56,32.75,3.387,False
AST-0083,23,9.144,74.03,772.67,35.25,2.993,False
AST-0083,24,9.144,73.41,796.73,33.33,3.242,False
AST-0083,25,9.109,74.91,788.22,32.55,3.427,False
AST-0083,26,9.071,75.26,799.37,30.75,2.967,False
AST-0083,27,9.046,78.18,794.02,25.22,3.28,False
AST-0083,28,9.021,76.3,792.15,25.86,3.23,False
AST-0083,29,8.993,77.72,781.84,24.41,3.218,False
AST-0083,30,8.955,74.05,768.05,24.07,3.241,False
AST-0083,31,8.941,72.54,756.77,27.22,3.249,False
AST-0083,32,8.904,71.33,765.42,30.91,3.166,False
AST-0083,33,8.871,70.83,776.43,31.42,3.118,False
AST-0083,34,8.839,74.55,770.1,33.13,3.176,False
AST-0083,35,8.8,76.14,808.1,34.39,3.419,False
AST-0084,0,12.237,49.24,653.65,54.72,1.897,False
AST-0084,1,12.193,48.38,641.42,49.63,1.849,False
AST-0084,2,12.149,55.37,652.89,50.68,1.819,False
AST-0084,3,12.095,51.1,628.01,48.06,1.836,False
AST-0084,4,12.044,50.46,615.11,44.08,1.909,False
AST-0084,5,11.994,48.93,596.37,43.02,1.851,False
AST-0084,6,11.942,46.85,598.36,43.88,1.892,False
AST-0084,7,11.895,46.89,614.14,45.0,1.846,False
AST-0084,8,11.85,45.77,580.98,48.01,1.818,False
AST-0084,9,11.78,46.44,592.02,52.0,1.817,False
AST-0084,10,11.738,46.16,612.38,51.94,1.831,False
AST-0084,11,11.691,48.2,603.72,55.1,1.831,False
AST-0084,12,11.641,48.67,616.92,55.9,1.906,False
AST-0084,13,11.575,51.35,650.37,51.6,1.903,False
AST-0084,14,11.533,52.26,621.97,49.98,1.85,False
AST-0084,15,11.489,51.99,636.21,47.38,1.938,False
AST-0084,16,11.447,52.02,614.34,45.59,1.869,False
AST-0084,17,11.399,51.7,597.64,44.52,1.787,False
AST-0084,18,11.346,129.7,588.88,45.76,5.112,True
AST-0084,19,11.306,46.13,612.85,44.78,1.873,False
AST-0084,20,11.255,47.58,608.56,48.26,1.87,False
AST-0084,21,11.194,49.66,594.13,49.23,1.894,False
AST-0084,22,11.126,48.02,629.89,54.91,1.939,False
AST-0084,23,11.091,48.0,629.04,54.06,1.864,False
AST-0084,24,11.051,50.71,636.87,52.87,1.812,False
AST-0084,25,10.999,50.92,628.59,50.2,1.887,False
AST-0084,26,10.958,50.66,632.26,50.12,1.849,False
AST-0084,27,10.911,54.08,628.08,47.17,1.849,False
AST-0084,28,10.872,49.62,629.63,45.56,1.87,False
AST-0084,29,10.821,49.91,604.45,43.73,1.991,False
AST-0084,30,10.772,51.56,612.44,43.25,1.855,False
AST-0084,31,10.718,47.68,595.91,45.82,1.918,False
AST-0084,32,10.674,44.15,588.8,49.02,1.883,False
AST-0084,33,10.615,48.54,605.37,51.51,1.843,False
AST-0084,34,10.579,49.61,627.33,52.05,1.826,False
AST-0084,35,10.535,48.83,622.45,55.68,1.866,False
AST-0085,0,11.075,80.78,262.4,45.11,1.775,False
AST-0085,1,11.06,83.87,290.65,45.29,1.836,False
AST-0085,2,11.05,82.09,276.63,40.43,1.791,False
AST-0085,3,11.037,83.33,267.83,38.29,1.86,False
AST-0085,4,11.032,84.44,268.19,38.57,1.815,False
AST-0085,5,11.022,83.25,241.51,36.39,1.781,False
AST-0085,6,11.004,77.74,215.13,38.74,1.723,False
AST-0085,7,11.015,79.84,240.98,39.78,1.792,False
AST-0085,8,11.014,76.53,232.2,41.63,1.789,False
AST-0085,9,11.018,76.8,253.77,43.52,1.767,False
AST-0085,10,11.006,78.22,257.46,46.13,1.718,False
AST-0085,11,10.994,76.82,272.45,48.61,1.744,False
AST-0085,12,10.991,77.29,294.33,46.47,1.734,False
AST-0085,13,10.984,80.27,291.81,44.02,1.7,False
AST-0085,14,10.974,82.07,280.83,42.98,1.775,False
AST-0085,15,10.979,81.76,257.42,40.56,1.687,False
AST-0085,16,10.97,82.35,262.39,37.97,1.744,False
AST-0085,17,10.962,83.44,245.03,37.37,1.77,False
AST-0085,18,10.955,79.95,255.93,38.87,1.83,False
AST-0085,19,10.956,78.64,245.19,38.95,1.742,False
AST-0085,20,10.938,78.8,235.27,41.38,1.824,False
AST-0085,21,10.934,75.89,237.52,43.94,1.821,False
AST-0085,22,10.917,76.15,254.41,46.3,1.766,False
AST-0085,23,10.91,77.45,279.83,47.37,1.771,False
AST-0085,24,10.903,78.85,281.94,46.16,1.665,False
AST-0085,25,10.895,80.43,286.55,42.53,1.856,False
